time,value
2023-11-27 00:00:00+01:00,20.36492009614699
2023-11-27 00:10:00+01:00,20.56592502218774
2023-11-27 00:20:00+01:00,20.66904924439234
2023-11-27 00:30:00+01:00,20.734451645857007
2023-11-27 00:40:00+01:00,20.779894048319875
2023-11-27 00:50:00+01:00,20.816135072926215
2023-11-27 01:00:00+01:00,20.851376088760958
2023-11-27 01:10:00+01:00,20.875478573206408
2023-11-27 01:20:00+01:00,20.88474951159708
2023-11-27 01:30:00+01:00,20.882471809692674
2023-11-27 01:40:00+01:00,20.870869211944523
2023-11-27 01:50:00+01:00,20.86584028539022
2023-11-27 02:00:00+01:00,20.868626963087365
2023-11-27 02:10:00+01:00,20.8713942678379
2023-11-27 02:20:00+01:00,20.864749306182432
2023-11-27 02:30:00+01:00,20.846317400809255
2023-11-27 02:40:00+01:00,20.82635095728915
2023-11-27 02:50:00+01:00,20.81140004375777
2023-11-27 03:00:00+01:00,20.806654148825714
2023-11-27 03:10:00+01:00,20.80011554929888
2023-11-27 03:20:00+01:00,20.78418253515804
2023-11-27 03:30:00+01:00,20.762639492169683
2023-11-27 03:40:00+01:00,20.746951079444443
2023-11-27 03:50:00+01:00,20.737810044263995
2023-11-27 04:00:00+01:00,20.732196974028454
2023-11-27 04:10:00+01:00,20.723148357081357
2023-11-27 04:20:00+01:00,20.703896697537346
2023-11-27 04:30:00+01:00,20.684262902195712
2023-11-27 04:40:00+01:00,20.670506043163414
2023-11-27 04:50:00+01:00,20.663473544961846
2023-11-27 05:00:00+01:00,20.65718280718619
2023-11-27 05:10:00+01:00,20.637229038264024
2023-11-27 05:20:00+01:00,20.600918185162868
2023-11-27 05:30:00+01:00,20.55963262610578
2023-11-27 05:40:00+01:00,20.522465337246672
2023-11-27 05:50:00+01:00,20.487597873172888
2023-11-27 06:00:00+01:00,20.45795960792094
2023-11-27 06:10:00+01:00,20.433635690554127
2023-11-27 06:20:00+01:00,20.418191990600235
2023-11-27 06:30:00+01:00,20.41847528206796
2023-11-27 06:40:00+01:00,20.43142593123605
2023-11-27 06:50:00+01:00,20.458298757709372
2023-11-27 07:00:00+01:00,20.496489894325236
2023-11-27 07:10:00+01:00,20.5432439245547
2023-11-27 07:20:00+01:00,20.599269871197407
2023-11-27 07:30:00+01:00,20.65839595243449
2023-11-27 07:40:00+01:00,20.72079396159046
2023-11-27 07:50:00+01:00,20.778236606864482
2023-11-27 08:00:00+01:00,20.83266229713081
2023-11-27 08:10:00+01:00,20.88398718200068
2023-11-27 08:20:00+01:00,20.9231030149233
2023-11-27 08:30:00+01:00,20.96917248684548
2023-11-27 08:40:00+01:00,21.0184556099519
2023-11-27 08:50:00+01:00,21.05474660944617
2023-11-27 09:00:00+01:00,21.109372119616012
2023-11-27 09:10:00+01:00,21.123579402302198
2023-11-27 09:20:00+01:00,21.12105416454517
2023-11-27 09:30:00+01:00,21.107648963923737
2023-11-27 09:40:00+01:00,21.09150426860407
2023-11-27 09:50:00+01:00,21.085327846534653
2023-11-27 10:00:00+01:00,21.08541190265413
2023-11-27 10:10:00+01:00,21.123420612109555
2023-11-27 10:20:00+01:00,21.119043669248924
2023-11-27 10:30:00+01:00,21.146702100938683
2023-11-27 10:40:00+01:00,21.16678190758671
2023-11-27 10:50:00+01:00,21.16735536461755
2023-11-27 11:00:00+01:00,21.164323595938868
2023-11-27 11:10:00+01:00,21.16979945318053
2023-11-27 11:20:00+01:00,21.156246064317543
2023-11-27 11:30:00+01:00,21.132079470059068
2023-11-27 11:40:00+01:00,21.10587460498101
2023-11-27 11:50:00+01:00,21.080367509504242
2023-11-27 12:00:00+01:00,21.058366073762215
