Time stamp,outdoorTemperature,globalIrradiation
2023-09-01 11:00:00+00:00,19.2,520
2023-09-01 12:00:00+00:00,19.7,613
2023-09-01 13:00:00+00:00,20.4,643
2023-09-01 14:00:00+00:00,20.7,669
2023-09-01 15:00:00+00:00,20.7,683
2023-09-01 16:00:00+00:00,20.5,604
2023-09-01 17:00:00+00:00,19.9,475
2023-09-01 18:00:00+00:00,18.7,327
2023-09-01 19:00:00+00:00,17.2,180
2023-09-01 20:00:00+00:00,15.8,58
2023-09-01 21:00:00+00:00,14.6,3
2023-09-01 22:00:00+00:00,13.7,0
2023-09-01 23:00:00+00:00,13.3,0
2023-09-02 00:00:00+00:00,13,0
2023-09-02 01:00:00+00:00,12.8,0
2023-09-02 02:00:00+00:00,12.8,0
2023-09-02 03:00:00+00:00,12.5,0
2023-09-02 04:00:00+00:00,12.4,0
2023-09-02 05:00:00+00:00,12.2,0
2023-09-02 06:00:00+00:00,12.4,0
2023-09-02 07:00:00+00:00,13.7,10
2023-09-02 08:00:00+00:00,15.5,68
2023-09-02 09:00:00+00:00,17.4,212
2023-09-02 10:00:00+00:00,18.5,371
2023-09-02 11:00:00+00:00,19.6,502
2023-09-02 12:00:00+00:00,20.1,608
2023-09-02 13:00:00+00:00,20.4,660
2023-09-02 14:00:00+00:00,20.5,680
2023-09-02 15:00:00+00:00,20.5,648
2023-09-02 16:00:00+00:00,19.9,553
2023-09-02 17:00:00+00:00,19,448
2023-09-02 18:00:00+00:00,17.2,295
2023-09-02 19:00:00+00:00,15,179
2023-09-02 20:00:00+00:00,14.1,50
2023-09-02 21:00:00+00:00,13.6,1
2023-09-02 22:00:00+00:00,13.2,0
2023-09-02 23:00:00+00:00,13,0
2023-09-03 00:00:00+00:00,13,0
2023-09-03 01:00:00+00:00,13,0
2023-09-03 02:00:00+00:00,13,0
2023-09-03 03:00:00+00:00,13,0
2023-09-03 04:00:00+00:00,13.2,0
2023-09-03 05:00:00+00:00,13.3,0
2023-09-03 06:00:00+00:00,13.6,0
2023-09-03 07:00:00+00:00,14.8,6
2023-09-03 08:00:00+00:00,16,47
2023-09-03 09:00:00+00:00,17.1,182
2023-09-03 10:00:00+00:00,18.1,274
2023-09-03 11:00:00+00:00,18.6,319
2023-09-03 12:00:00+00:00,19.1,370
2023-09-03 13:00:00+00:00,19.3,383
2023-09-03 14:00:00+00:00,19.7,412
2023-09-03 15:00:00+00:00,20.1,284
2023-09-03 16:00:00+00:00,20.2,323
2023-09-03 17:00:00+00:00,19.6,383
2023-09-03 18:00:00+00:00,18.9,302
2023-09-03 19:00:00+00:00,17.6,143
2023-09-03 20:00:00+00:00,16.8,48
2023-09-03 21:00:00+00:00,16.4,2
2023-09-03 22:00:00+00:00,15.8,0
2023-09-03 23:00:00+00:00,16,0
2023-09-04 00:00:00+00:00,16,0
2023-09-04 01:00:00+00:00,16.2,0
2023-09-04 02:00:00+00:00,15.9,0
2023-09-04 03:00:00+00:00,15.8,0
2023-09-04 04:00:00+00:00,15.8,0
2023-09-04 05:00:00+00:00,15.8,0
2023-09-04 06:00:00+00:00,16,0
2023-09-04 07:00:00+00:00,16.6,5
2023-09-04 08:00:00+00:00,17.7,85
2023-09-04 09:00:00+00:00,19.3,241
2023-09-04 10:00:00+00:00,20.6,391
2023-09-04 11:00:00+00:00,21.5,513
2023-09-04 12:00:00+00:00,22,601
2023-09-04 13:00:00+00:00,22.3,660
2023-09-04 14:00:00+00:00,22.5,670
2023-09-04 15:00:00+00:00,22.7,644
2023-09-04 16:00:00+00:00,22.6,583
2023-09-04 17:00:00+00:00,22,484
2023-09-04 18:00:00+00:00,20.6,347
2023-09-04 19:00:00+00:00,17.7,194
2023-09-04 20:00:00+00:00,14.8,51
2023-09-04 21:00:00+00:00,13.5,1
2023-09-04 22:00:00+00:00,13,0
2023-09-04 23:00:00+00:00,12.5,0
2023-09-05 00:00:00+00:00,12,0
2023-09-05 01:00:00+00:00,11.2,0
2023-09-05 02:00:00+00:00,10.8,0
2023-09-05 03:00:00+00:00,11.1,0
2023-09-05 04:00:00+00:00,11.7,0
2023-09-05 05:00:00+00:00,11.9,0
2023-09-05 06:00:00+00:00,14.3,0
2023-09-05 07:00:00+00:00,17.4,8
2023-09-05 08:00:00+00:00,20,106
2023-09-05 09:00:00+00:00,21.7,250
2023-09-05 10:00:00+00:00,22.9,393
2023-09-05 11:00:00+00:00,23.8,514
2023-09-05 12:00:00+00:00,24.5,603
2023-09-05 13:00:00+00:00,25,649
2023-09-05 14:00:00+00:00,24.9,658
2023-09-05 15:00:00+00:00,24.1,630
2023-09-05 16:00:00+00:00,23.3,570
2023-09-05 17:00:00+00:00,22.5,467
2023-09-05 18:00:00+00:00,21.1,333
2023-09-05 19:00:00+00:00,17.9,186
2023-09-05 20:00:00+00:00,15.7,50
2023-09-05 21:00:00+00:00,15.1,1
2023-09-05 22:00:00+00:00,14.4,0
2023-09-05 23:00:00+00:00,13.4,0
2023-09-06 00:00:00+00:00,12.8,0
2023-09-06 01:00:00+00:00,12.2,0
2023-09-06 02:00:00+00:00,11.9,0
2023-09-06 03:00:00+00:00,11.6,0
2023-09-06 04:00:00+00:00,11.5,0
2023-09-06 05:00:00+00:00,10.8,0
2023-09-06 06:00:00+00:00,12.3,0
2023-09-06 07:00:00+00:00,15.1,6
2023-09-06 08:00:00+00:00,17.7,93
2023-09-06 09:00:00+00:00,20.6,236
2023-09-06 10:00:00+00:00,22,396
2023-09-06 11:00:00+00:00,22.8,506
2023-09-06 12:00:00+00:00,23.2,597
2023-09-06 13:00:00+00:00,23.6,648
2023-09-06 14:00:00+00:00,24,661
2023-09-06 15:00:00+00:00,23.8,638
2023-09-06 16:00:00+00:00,23.2,579
2023-09-06 17:00:00+00:00,22.3,473
2023-09-06 18:00:00+00:00,20.7,334
2023-09-06 19:00:00+00:00,19,183
2023-09-06 20:00:00+00:00,17.9,47
2023-09-06 21:00:00+00:00,17.2,1
2023-09-06 22:00:00+00:00,17.2,0
2023-09-06 23:00:00+00:00,16.8,0
2023-09-07 00:00:00+00:00,16.7,0
2023-09-07 01:00:00+00:00,16.6,0
2023-09-07 02:00:00+00:00,16.6,0
2023-09-07 03:00:00+00:00,16.2,0
2023-09-07 04:00:00+00:00,16,0
2023-09-07 05:00:00+00:00,16.1,0
2023-09-07 06:00:00+00:00,16.4,0
2023-09-07 07:00:00+00:00,16.9,4
2023-09-07 08:00:00+00:00,17.6,39
2023-09-07 09:00:00+00:00,18.1,103
2023-09-07 10:00:00+00:00,18.9,174
2023-09-07 11:00:00+00:00,20.6,310
2023-09-07 12:00:00+00:00,22,420
2023-09-07 13:00:00+00:00,22.8,629
2023-09-07 14:00:00+00:00,23.2,637
2023-09-07 15:00:00+00:00,22.8,612
2023-09-07 16:00:00+00:00,22.2,549
2023-09-07 17:00:00+00:00,21,454
2023-09-07 18:00:00+00:00,19.2,317
2023-09-07 19:00:00+00:00,18.1,166
2023-09-07 20:00:00+00:00,17.7,40
2023-09-07 21:00:00+00:00,17.4,1
2023-09-07 22:00:00+00:00,17.1,0
2023-09-07 23:00:00+00:00,16.9,0
2023-09-08 00:00:00+00:00,16.6,0
2023-09-08 01:00:00+00:00,16.6,0
2023-09-08 02:00:00+00:00,16.4,0
2023-09-08 03:00:00+00:00,16.3,0
2023-09-08 04:00:00+00:00,16.3,0
2023-09-08 05:00:00+00:00,16.2,0
2023-09-08 06:00:00+00:00,16.4,0
2023-09-08 07:00:00+00:00,17.1,3
2023-09-08 08:00:00+00:00,18.5,41
2023-09-08 09:00:00+00:00,20.5,186
2023-09-08 10:00:00+00:00,22.2,371
2023-09-08 11:00:00+00:00,24,493
2023-09-08 12:00:00+00:00,24.8,586
2023-09-08 13:00:00+00:00,25.1,639
2023-09-08 14:00:00+00:00,25.6,648
2023-09-08 15:00:00+00:00,25.7,617
2023-09-08 16:00:00+00:00,25.6,555
2023-09-08 17:00:00+00:00,23.9,450
2023-09-08 18:00:00+00:00,22,308
2023-09-08 19:00:00+00:00,20.3,129
2023-09-08 20:00:00+00:00,19.6,34
2023-09-08 21:00:00+00:00,18.9,0
2023-09-08 22:00:00+00:00,18.6,0
2023-09-08 23:00:00+00:00,18.1,0
2023-09-09 00:00:00+00:00,17.7,0
2023-09-09 01:00:00+00:00,16.3,0
2023-09-09 02:00:00+00:00,17.1,0
2023-09-09 03:00:00+00:00,17.8,0
2023-09-09 04:00:00+00:00,18.1,0
2023-09-09 05:00:00+00:00,17.8,0
2023-09-09 06:00:00+00:00,17.7,0
2023-09-09 07:00:00+00:00,19.8,4
2023-09-09 08:00:00+00:00,21.6,77
2023-09-09 09:00:00+00:00,23.5,230
2023-09-09 10:00:00+00:00,25.2,355
2023-09-09 11:00:00+00:00,26.3,465
2023-09-09 12:00:00+00:00,26.9,578
2023-09-09 13:00:00+00:00,27.3,629
2023-09-09 14:00:00+00:00,27.4,637
2023-09-09 15:00:00+00:00,27.3,608
2023-09-09 16:00:00+00:00,26.8,546
2023-09-09 17:00:00+00:00,25.6,447
2023-09-09 18:00:00+00:00,23.2,307
2023-09-09 19:00:00+00:00,21.3,151
2023-09-09 20:00:00+00:00,20.4,21
2023-09-09 21:00:00+00:00,19.4,0
2023-09-09 22:00:00+00:00,18.6,0
2023-09-09 23:00:00+00:00,16.9,0
2023-09-10 00:00:00+00:00,16.6,0
2023-09-10 01:00:00+00:00,16.5,0
2023-09-10 02:00:00+00:00,16.6,0
2023-09-10 03:00:00+00:00,16.4,0
2023-09-10 04:00:00+00:00,16.4,0
2023-09-10 05:00:00+00:00,16,0
2023-09-10 06:00:00+00:00,15.5,0
2023-09-10 07:00:00+00:00,15.1,1
2023-09-10 08:00:00+00:00,15.3,17
2023-09-10 09:00:00+00:00,15.5,49
2023-09-10 10:00:00+00:00,15.7,80
2023-09-10 11:00:00+00:00,16.2,109
2023-09-10 12:00:00+00:00,18,132
2023-09-10 13:00:00+00:00,20.7,233
2023-09-10 14:00:00+00:00,21,449
2023-09-10 15:00:00+00:00,21.5,585
2023-09-10 16:00:00+00:00,22,521
2023-09-10 17:00:00+00:00,21.5,413
2023-09-10 18:00:00+00:00,19.8,273
2023-09-10 19:00:00+00:00,18,138
2023-09-10 20:00:00+00:00,16.5,19
2023-09-10 21:00:00+00:00,16,0
2023-09-10 22:00:00+00:00,15.6,0
2023-09-10 23:00:00+00:00,14.9,0
2023-09-11 00:00:00+00:00,14.2,0
2023-09-11 01:00:00+00:00,14.6,0
2023-09-11 02:00:00+00:00,14.2,0
2023-09-11 03:00:00+00:00,14.2,0
2023-09-11 04:00:00+00:00,14.8,0
2023-09-11 05:00:00+00:00,14.8,0
2023-09-11 06:00:00+00:00,14.9,0
2023-09-11 07:00:00+00:00,15.4,1
2023-09-11 08:00:00+00:00,15.8,19
2023-09-11 09:00:00+00:00,16.8,50
2023-09-11 10:00:00+00:00,19.1,143
2023-09-11 11:00:00+00:00,21,419
2023-09-11 12:00:00+00:00,22.3,556
2023-09-11 13:00:00+00:00,23.6,596
2023-09-11 14:00:00+00:00,24.6,610
2023-09-11 15:00:00+00:00,24.9,541
2023-09-11 16:00:00+00:00,24.3,481
2023-09-11 17:00:00+00:00,22.9,394
2023-09-11 18:00:00+00:00,21.3,261
2023-09-11 19:00:00+00:00,20.4,79
2023-09-11 20:00:00+00:00,20,15
2023-09-11 21:00:00+00:00,19,0
2023-09-11 22:00:00+00:00,18.4,0
2023-09-11 23:00:00+00:00,17.8,0
2023-09-12 00:00:00+00:00,18,0
2023-09-12 01:00:00+00:00,18,0
2023-09-12 02:00:00+00:00,18.2,0
2023-09-12 03:00:00+00:00,18.2,0
2023-09-12 04:00:00+00:00,18.2,0
2023-09-12 05:00:00+00:00,18,0
2023-09-12 06:00:00+00:00,18,0
2023-09-12 07:00:00+00:00,18.5,0
2023-09-12 08:00:00+00:00,18.8,28
2023-09-12 09:00:00+00:00,19.5,63
2023-09-12 10:00:00+00:00,20.5,49
2023-09-12 11:00:00+00:00,21.1,267
2023-09-12 12:00:00+00:00,21.7,290
2023-09-12 13:00:00+00:00,21.7,335
2023-09-12 14:00:00+00:00,21.5,382
2023-09-12 15:00:00+00:00,21.9,294
2023-09-12 16:00:00+00:00,19.2,203
2023-09-12 17:00:00+00:00,16.7,261
2023-09-12 18:00:00+00:00,15.6,151
2023-09-12 19:00:00+00:00,15.3,19
2023-09-12 20:00:00+00:00,15.2,7
2023-09-12 21:00:00+00:00,15.3,0
2023-09-12 22:00:00+00:00,15.2,0
2023-09-12 23:00:00+00:00,15.3,0
2023-09-13 00:00:00+00:00,14.9,0
2023-09-13 01:00:00+00:00,14.3,0
2023-09-13 02:00:00+00:00,14.2,0
2023-09-13 03:00:00+00:00,14.1,0
2023-09-13 04:00:00+00:00,13.9,0
2023-09-13 05:00:00+00:00,13.7,0
2023-09-13 06:00:00+00:00,13.7,0
2023-09-13 07:00:00+00:00,14.2,1
2023-09-13 08:00:00+00:00,14.6,29
2023-09-13 09:00:00+00:00,15.6,100
2023-09-13 10:00:00+00:00,16.6,228
2023-09-13 11:00:00+00:00,16.8,327
2023-09-13 12:00:00+00:00,16.8,536
2023-09-13 13:00:00+00:00,15.4,347
2023-09-13 14:00:00+00:00,15.7,252
2023-09-13 15:00:00+00:00,17.4,86
2023-09-13 16:00:00+00:00,17.4,283
2023-09-13 17:00:00+00:00,16.8,462
2023-09-13 18:00:00+00:00,14.9,294
2023-09-13 19:00:00+00:00,12.9,132
2023-09-13 20:00:00+00:00,12.3,15
2023-09-13 21:00:00+00:00,11.6,0
2023-09-13 22:00:00+00:00,11.3,0
2023-09-13 23:00:00+00:00,10.4,0
2023-09-14 00:00:00+00:00,9.6,0
2023-09-14 01:00:00+00:00,8.4,0
2023-09-14 02:00:00+00:00,7.7,0
2023-09-14 03:00:00+00:00,7.3,0
2023-09-14 04:00:00+00:00,7.1,0
2023-09-14 05:00:00+00:00,7,0
2023-09-14 06:00:00+00:00,7.3,0
2023-09-14 07:00:00+00:00,10,3
2023-09-14 08:00:00+00:00,12.7,55
2023-09-14 09:00:00+00:00,14.1,226
2023-09-14 10:00:00+00:00,15.1,355
2023-09-14 11:00:00+00:00,16.3,369
2023-09-14 12:00:00+00:00,16.6,465
2023-09-14 13:00:00+00:00,16.8,624
2023-09-14 14:00:00+00:00,16.9,441
2023-09-14 15:00:00+00:00,16.6,401
2023-09-14 16:00:00+00:00,17,399
2023-09-14 17:00:00+00:00,16.1,264
2023-09-14 18:00:00+00:00,14.3,292
2023-09-14 19:00:00+00:00,13.8,86
2023-09-14 20:00:00+00:00,13.5,11
2023-09-14 21:00:00+00:00,13,0
2023-09-14 22:00:00+00:00,13.3,0
2023-09-14 23:00:00+00:00,13.4,0
2023-09-15 00:00:00+00:00,13.2,0
2023-09-15 01:00:00+00:00,12.5,0
2023-09-15 02:00:00+00:00,12.8,0
2023-09-15 03:00:00+00:00,12.8,0
2023-09-15 04:00:00+00:00,12.7,0
2023-09-15 05:00:00+00:00,12.6,0
2023-09-15 06:00:00+00:00,12.9,0
2023-09-15 07:00:00+00:00,14.7,2
2023-09-15 08:00:00+00:00,15.9,68
2023-09-15 09:00:00+00:00,16.5,205
2023-09-15 10:00:00+00:00,17.5,310
2023-09-15 11:00:00+00:00,17.7,346
2023-09-15 12:00:00+00:00,18.5,464
2023-09-15 13:00:00+00:00,19,390
2023-09-15 14:00:00+00:00,18.8,554
2023-09-15 15:00:00+00:00,18.4,536
2023-09-15 16:00:00+00:00,18.5,396
2023-09-15 17:00:00+00:00,17.6,262
2023-09-15 18:00:00+00:00,16.3,271
2023-09-15 19:00:00+00:00,14.6,95
2023-09-15 20:00:00+00:00,14.7,11
2023-09-15 21:00:00+00:00,14.4,0
2023-09-15 22:00:00+00:00,14.3,0
2023-09-15 23:00:00+00:00,14.4,0
2023-09-16 00:00:00+00:00,14.3,0
2023-09-16 01:00:00+00:00,13.7,0
2023-09-16 02:00:00+00:00,13.2,0
2023-09-16 03:00:00+00:00,13.5,0
2023-09-16 04:00:00+00:00,14,0
2023-09-16 05:00:00+00:00,14.1,0
2023-09-16 06:00:00+00:00,14.3,0
2023-09-16 07:00:00+00:00,15.3,2
2023-09-16 08:00:00+00:00,16.8,56
2023-09-16 09:00:00+00:00,18.1,170
2023-09-16 10:00:00+00:00,19.8,297
2023-09-16 11:00:00+00:00,20.9,418
2023-09-16 12:00:00+00:00,21.2,543
2023-09-16 13:00:00+00:00,21.1,591
2023-09-16 14:00:00+00:00,21.8,503
2023-09-16 15:00:00+00:00,21.9,395
2023-09-16 16:00:00+00:00,20.9,492
2023-09-16 17:00:00+00:00,20,391
2023-09-16 18:00:00+00:00,19.1,140
2023-09-16 19:00:00+00:00,18.3,45
2023-09-16 20:00:00+00:00,18.6,7
2023-09-16 21:00:00+00:00,18.5,0
2023-09-16 22:00:00+00:00,18.3,0
2023-09-16 23:00:00+00:00,18.2,0
2023-09-17 00:00:00+00:00,17.1,0
2023-09-17 01:00:00+00:00,16.5,0
2023-09-17 02:00:00+00:00,16.2,0
2023-09-17 03:00:00+00:00,15.8,0
2023-09-17 04:00:00+00:00,15.5,0
2023-09-17 05:00:00+00:00,15.6,0
2023-09-17 06:00:00+00:00,15.9,0
2023-09-17 07:00:00+00:00,16.6,1
2023-09-17 08:00:00+00:00,17.4,34
2023-09-17 09:00:00+00:00,19.4,93
2023-09-17 10:00:00+00:00,21.8,152
2023-09-17 11:00:00+00:00,23.2,328
2023-09-17 12:00:00+00:00,23.2,523
2023-09-17 13:00:00+00:00,23.1,553
2023-09-17 14:00:00+00:00,23,534
2023-09-17 15:00:00+00:00,21.7,480
2023-09-17 16:00:00+00:00,20.9,418
2023-09-17 17:00:00+00:00,20,233
2023-09-17 18:00:00+00:00,19,140
2023-09-17 19:00:00+00:00,18.8,69
2023-09-17 20:00:00+00:00,18,5
2023-09-17 21:00:00+00:00,17.9,0
2023-09-17 22:00:00+00:00,17.9,0
2023-09-17 23:00:00+00:00,17.8,0
2023-09-18 00:00:00+00:00,17.7,0
2023-09-18 01:00:00+00:00,17.7,0
2023-09-18 02:00:00+00:00,17.7,0
2023-09-18 03:00:00+00:00,17.7,0
2023-09-18 04:00:00+00:00,17.8,0
2023-09-18 05:00:00+00:00,17.8,0
2023-09-18 06:00:00+00:00,17.9,0
2023-09-18 07:00:00+00:00,18.3,1
2023-09-18 08:00:00+00:00,18.7,28
2023-09-18 09:00:00+00:00,19.8,111
2023-09-18 10:00:00+00:00,20.1,184
2023-09-18 11:00:00+00:00,20.5,357
2023-09-18 12:00:00+00:00,21.3,253
2023-09-18 13:00:00+00:00,21,203
2023-09-18 14:00:00+00:00,21.1,131
2023-09-18 15:00:00+00:00,20.7,174
2023-09-18 16:00:00+00:00,20.5,104
2023-09-18 17:00:00+00:00,20.4,131
2023-09-18 18:00:00+00:00,19.7,180
2023-09-18 19:00:00+00:00,19,69
2023-09-18 20:00:00+00:00,17.4,12
2023-09-18 21:00:00+00:00,16.3,0
2023-09-18 22:00:00+00:00,16.8,0
2023-09-18 23:00:00+00:00,17.5,0
2023-09-19 00:00:00+00:00,17.4,0
2023-09-19 01:00:00+00:00,17.1,0
2023-09-19 02:00:00+00:00,16.3,0
2023-09-19 03:00:00+00:00,15.8,0
2023-09-19 04:00:00+00:00,15.2,0
2023-09-19 05:00:00+00:00,14.4,0
2023-09-19 06:00:00+00:00,14.2,0
2023-09-19 07:00:00+00:00,14,1
2023-09-19 08:00:00+00:00,13.3,43
2023-09-19 09:00:00+00:00,13.9,112
2023-09-19 10:00:00+00:00,14.8,110
2023-09-19 11:00:00+00:00,16.3,181
2023-09-19 12:00:00+00:00,16.5,364
2023-09-19 13:00:00+00:00,14.6,422
2023-09-19 14:00:00+00:00,14.8,281
2023-09-19 15:00:00+00:00,15.4,159
2023-09-19 16:00:00+00:00,15.2,92
2023-09-19 17:00:00+00:00,15.4,112
2023-09-19 18:00:00+00:00,15.5,39
2023-09-19 19:00:00+00:00,15.6,16
2023-09-19 20:00:00+00:00,15.6,1
2023-09-19 21:00:00+00:00,16,0
2023-09-19 22:00:00+00:00,16.1,0
2023-09-19 23:00:00+00:00,16.6,0
2023-09-20 00:00:00+00:00,16.6,0
2023-09-20 01:00:00+00:00,16.1,0
2023-09-20 02:00:00+00:00,16,0
2023-09-20 03:00:00+00:00,16.5,0
2023-09-20 04:00:00+00:00,16.6,0
2023-09-20 05:00:00+00:00,16.6,0
2023-09-20 06:00:00+00:00,16.7,0
2023-09-20 07:00:00+00:00,16.9,0
2023-09-20 08:00:00+00:00,16.8,18
2023-09-20 09:00:00+00:00,17.3,79
2023-09-20 10:00:00+00:00,17.8,104
2023-09-20 11:00:00+00:00,17.7,275
2023-09-20 12:00:00+00:00,17.8,189
2023-09-20 13:00:00+00:00,18.1,169
2023-09-20 14:00:00+00:00,18.3,141
2023-09-20 15:00:00+00:00,18.9,176
2023-09-20 16:00:00+00:00,18.9,112
2023-09-20 17:00:00+00:00,18.6,147
2023-09-20 18:00:00+00:00,18.3,88
2023-09-20 19:00:00+00:00,17.9,30
2023-09-20 20:00:00+00:00,17.9,3
2023-09-20 21:00:00+00:00,18.2,0
2023-09-20 22:00:00+00:00,17.9,0
2023-09-20 23:00:00+00:00,17.5,0
2023-09-21 00:00:00+00:00,17.1,0
2023-09-21 01:00:00+00:00,17.5,0
2023-09-21 02:00:00+00:00,17.3,0
2023-09-21 03:00:00+00:00,17.1,0
2023-09-21 04:00:00+00:00,16.9,0
2023-09-21 05:00:00+00:00,16.8,0
2023-09-21 06:00:00+00:00,17.1,0
2023-09-21 07:00:00+00:00,18.2,1
2023-09-21 08:00:00+00:00,19,50
2023-09-21 09:00:00+00:00,20.4,156
2023-09-21 10:00:00+00:00,21.1,222
2023-09-21 11:00:00+00:00,22,414
2023-09-21 12:00:00+00:00,23.2,453
2023-09-21 13:00:00+00:00,23.5,444
2023-09-21 14:00:00+00:00,23.5,519
2023-09-21 15:00:00+00:00,22.5,340
2023-09-21 16:00:00+00:00,21.8,262
2023-09-21 17:00:00+00:00,21,159
2023-09-21 18:00:00+00:00,20.2,90
2023-09-21 19:00:00+00:00,20.1,34
2023-09-21 20:00:00+00:00,20,2
2023-09-21 21:00:00+00:00,19.5,0
2023-09-21 22:00:00+00:00,19,0
2023-09-21 23:00:00+00:00,17.3,0
2023-09-22 00:00:00+00:00,16.5,0
2023-09-22 01:00:00+00:00,16.1,0
2023-09-22 02:00:00+00:00,16.1,0
2023-09-22 03:00:00+00:00,15.7,0
2023-09-22 04:00:00+00:00,15.6,0
2023-09-22 05:00:00+00:00,15.5,0
2023-09-22 06:00:00+00:00,14.6,0
2023-09-22 07:00:00+00:00,14.2,0
2023-09-22 08:00:00+00:00,14.6,11
2023-09-22 09:00:00+00:00,15.4,60
2023-09-22 10:00:00+00:00,16.6,201
2023-09-22 11:00:00+00:00,16.5,313
2023-09-22 12:00:00+00:00,17.1,490
2023-09-22 13:00:00+00:00,17.7,351
2023-09-22 14:00:00+00:00,17.9,371
2023-09-22 15:00:00+00:00,18.2,341
2023-09-22 16:00:00+00:00,17.4,319
2023-09-22 17:00:00+00:00,16.5,401
2023-09-22 18:00:00+00:00,15.1,166
2023-09-22 19:00:00+00:00,13.9,59
2023-09-22 20:00:00+00:00,12.8,5
2023-09-22 21:00:00+00:00,12.8,0
2023-09-22 22:00:00+00:00,12.4,0
2023-09-22 23:00:00+00:00,12.9,0
2023-09-23 00:00:00+00:00,13.1,0
2023-09-23 01:00:00+00:00,12.7,0
2023-09-23 02:00:00+00:00,12.8,0
2023-09-23 03:00:00+00:00,12.7,0
2023-09-23 04:00:00+00:00,12.7,0
2023-09-23 05:00:00+00:00,12.8,0
2023-09-23 06:00:00+00:00,12.8,0
2023-09-23 07:00:00+00:00,11.9,0
2023-09-23 08:00:00+00:00,13.6,1
2023-09-23 09:00:00+00:00,13.9,70
2023-09-23 10:00:00+00:00,14.5,256
2023-09-23 11:00:00+00:00,15.2,183
2023-09-23 12:00:00+00:00,15.9,430
2023-09-23 13:00:00+00:00,16.3,329
2023-09-23 14:00:00+00:00,16.4,419
2023-09-23 15:00:00+00:00,16.3,486
2023-09-23 16:00:00+00:00,16,257
2023-09-23 17:00:00+00:00,15.2,315
2023-09-23 18:00:00+00:00,13.7,167
2023-09-23 19:00:00+00:00,12.8,42
2023-09-23 20:00:00+00:00,12.2,3
2023-09-23 21:00:00+00:00,11.3,0
2023-09-23 22:00:00+00:00,11.5,0
2023-09-23 23:00:00+00:00,10.8,0
2023-09-24 00:00:00+00:00,10,0
2023-09-24 01:00:00+00:00,10,0
2023-09-24 02:00:00+00:00,10.4,0
2023-09-24 03:00:00+00:00,10.5,0
2023-09-24 04:00:00+00:00,10.9,0
2023-09-24 05:00:00+00:00,11.3,0
2023-09-24 06:00:00+00:00,10.3,0
2023-09-24 07:00:00+00:00,11.5,0
2023-09-24 08:00:00+00:00,13.6,20
2023-09-24 09:00:00+00:00,15.1,170
2023-09-24 10:00:00+00:00,16.1,311
2023-09-24 11:00:00+00:00,16.9,413
2023-09-24 12:00:00+00:00,17.1,506
2023-09-24 13:00:00+00:00,17.2,539
2023-09-24 14:00:00+00:00,17.2,529
2023-09-24 15:00:00+00:00,17.4,417
2023-09-24 16:00:00+00:00,16.8,293
2023-09-24 17:00:00+00:00,15.8,327
2023-09-24 18:00:00+00:00,14.5,180
2023-09-24 19:00:00+00:00,13.3,53
2023-09-24 20:00:00+00:00,12.7,4
2023-09-24 21:00:00+00:00,12.5,0
2023-09-24 22:00:00+00:00,12.7,0
2023-09-24 23:00:00+00:00,12.8,0
2023-09-25 00:00:00+00:00,13.2,0
2023-09-25 01:00:00+00:00,13.5,0
2023-09-25 02:00:00+00:00,13.5,0
2023-09-25 03:00:00+00:00,13.6,0
2023-09-25 04:00:00+00:00,13.4,0
2023-09-25 05:00:00+00:00,13.6,0
2023-09-25 06:00:00+00:00,13.8,0
2023-09-25 07:00:00+00:00,14.3,0
2023-09-25 08:00:00+00:00,15.2,33
2023-09-25 09:00:00+00:00,15.8,84
2023-09-25 10:00:00+00:00,16.6,188
2023-09-25 11:00:00+00:00,17,243
2023-09-25 12:00:00+00:00,17.6,380
2023-09-25 13:00:00+00:00,17.8,308
2023-09-25 14:00:00+00:00,17.9,310
2023-09-25 15:00:00+00:00,18,276
2023-09-25 16:00:00+00:00,18.5,268
2023-09-25 17:00:00+00:00,17.9,242
2023-09-25 18:00:00+00:00,16.3,232
2023-09-25 19:00:00+00:00,14.8,87
2023-09-25 20:00:00+00:00,13.9,2
2023-09-25 21:00:00+00:00,13.7,0
2023-09-25 22:00:00+00:00,13.9,0
2023-09-25 23:00:00+00:00,13.8,0
2023-09-26 00:00:00+00:00,13.4,0
2023-09-26 01:00:00+00:00,13.1,0
2023-09-26 02:00:00+00:00,13.1,0
2023-09-26 03:00:00+00:00,13.4,0
2023-09-26 04:00:00+00:00,13.2,0
2023-09-26 05:00:00+00:00,13.4,0
2023-09-26 06:00:00+00:00,13.3,0
2023-09-26 07:00:00+00:00,14.2,0
2023-09-26 08:00:00+00:00,16.4,19
2023-09-26 09:00:00+00:00,17.6,137
2023-09-26 10:00:00+00:00,18.5,278
2023-09-26 11:00:00+00:00,20,264
2023-09-26 12:00:00+00:00,20.3,304
2023-09-26 13:00:00+00:00,20.1,448
2023-09-26 14:00:00+00:00,20,546
2023-09-26 15:00:00+00:00,19.2,345
2023-09-26 16:00:00+00:00,18.5,335
2023-09-26 17:00:00+00:00,17.2,180
2023-09-26 18:00:00+00:00,16,135
2023-09-26 19:00:00+00:00,15.5,31
2023-09-26 20:00:00+00:00,15.7,1
2023-09-26 21:00:00+00:00,15.6,0
2023-09-26 22:00:00+00:00,15.5,0
2023-09-26 23:00:00+00:00,15.4,0
