,TagName,DateTime,Value,vValue
0,valve_position_sensor,2023-11-27 00:00:00+01:00,0.0,0.0
1,valve_position_sensor,2023-11-27 00:10:00+01:00,0.0,0.0
2,valve_position_sensor,2023-11-27 00:20:00+01:00,0.0,0.0
3,valve_position_sensor,2023-11-27 00:30:00+01:00,0.0,0.0
4,valve_position_sensor,2023-11-27 00:40:00+01:00,0.0,0.0
5,valve_position_sensor,2023-11-27 00:50:00+01:00,0.0,0.0
6,valve_position_sensor,2023-11-27 01:00:00+01:00,0.0,0.0
7,valve_position_sensor,2023-11-27 01:10:00+01:00,0.0,0.0
8,valve_position_sensor,2023-11-27 01:20:00+01:00,0.0,0.0
9,valve_position_sensor,2023-11-27 01:30:00+01:00,0.0,0.0
10,valve_position_sensor,2023-11-27 01:40:00+01:00,0.0,0.0
11,valve_position_sensor,2023-11-27 01:50:00+01:00,0.0,0.0
12,valve_position_sensor,2023-11-27 02:00:00+01:00,0.0,0.0
13,valve_position_sensor,2023-11-27 02:10:00+01:00,0.0,0.0
14,valve_position_sensor,2023-11-27 02:20:00+01:00,0.0,0.0
15,valve_position_sensor,2023-11-27 02:30:00+01:00,0.0,0.0
16,valve_position_sensor,2023-11-27 02:40:00+01:00,0.0,0.0
17,valve_position_sensor,2023-11-27 02:50:00+01:00,0.0,0.0
18,valve_position_sensor,2023-11-27 03:00:00+01:00,0.0,0.0
19,valve_position_sensor,2023-11-27 03:10:00+01:00,0.0,0.0
20,valve_position_sensor,2023-11-27 03:20:00+01:00,0.0,0.0
21,valve_position_sensor,2023-11-27 03:30:00+01:00,0.0,0.0
22,valve_position_sensor,2023-11-27 03:40:00+01:00,0.0,0.0
23,valve_position_sensor,2023-11-27 03:50:00+01:00,0.0,0.0
24,valve_position_sensor,2023-11-27 04:00:00+01:00,0.0,0.0
25,valve_position_sensor,2023-11-27 04:10:00+01:00,0.0,0.0
26,valve_position_sensor,2023-11-27 04:20:00+01:00,0.0,0.0
27,valve_position_sensor,2023-11-27 04:30:00+01:00,0.0,0.0
28,valve_position_sensor,2023-11-27 04:40:00+01:00,0.0,0.0
29,valve_position_sensor,2023-11-27 04:50:00+01:00,0.0,0.0
30,valve_position_sensor,2023-11-27 05:00:00+01:00,0.0,0.0
31,valve_position_sensor,2023-11-27 05:10:00+01:00,0.0,0.0
32,valve_position_sensor,2023-11-27 05:20:00+01:00,0.0,0.0
33,valve_position_sensor,2023-11-27 05:30:00+01:00,0.0,0.0
34,valve_position_sensor,2023-11-27 05:40:00+01:00,0.0,0.0
35,valve_position_sensor,2023-11-27 05:50:00+01:00,0.0,0.0
36,valve_position_sensor,2023-11-27 06:00:00+01:00,0.0,0.0
37,valve_position_sensor,2023-11-27 06:10:00+01:00,0.0499595466851842,0.0499595466851842
38,valve_position_sensor,2023-11-27 06:20:00+01:00,0.1006185121324405,0.1006185121324405
39,valve_position_sensor,2023-11-27 06:30:00+01:00,0.1512400857191771,0.1512400857191771
40,valve_position_sensor,2023-11-27 06:40:00+01:00,0.2007240491294288,0.2007240491294288
41,valve_position_sensor,2023-11-27 06:50:00+01:00,0.2478574592034598,0.2478574592034598
42,valve_position_sensor,2023-11-27 07:00:00+01:00,0.2916571634402652,0.2916571634402652
43,valve_position_sensor,2023-11-27 07:10:00+01:00,0.331379991390955,0.331379991390955
44,valve_position_sensor,2023-11-27 07:20:00+01:00,0.3662182475489322,0.3662182475489322
45,valve_position_sensor,2023-11-27 07:30:00+01:00,0.3959070609671479,0.3959070609671479
46,valve_position_sensor,2023-11-27 07:40:00+01:00,0.4201614708214194,0.4201614708214194
47,valve_position_sensor,2023-11-27 07:50:00+01:00,0.4394195023376439,0.4394195023376439
48,valve_position_sensor,2023-11-27 08:00:00+01:00,0.4539422126655217,0.4539422126655217
49,valve_position_sensor,2023-11-27 08:10:00+01:00,0.463999595199735,0.463999595199735
