,TagName,DateTime,Value,vValue
0,damper_position_sensor,2023-11-27 00:00:00+01:00,1.0,1.0
1,damper_position_sensor,2023-11-27 00:10:00+01:00,0.0,0.0
2,damper_position_sensor,2023-11-27 00:20:00+01:00,0.0,0.0
3,damper_position_sensor,2023-11-27 00:30:00+01:00,0.0,0.0
4,damper_position_sensor,2023-11-27 00:40:00+01:00,0.0,0.0
5,damper_position_sensor,2023-11-27 00:50:00+01:00,0.0,0.0
6,damper_position_sensor,2023-11-27 01:00:00+01:00,0.0,0.0
7,damper_position_sensor,2023-11-27 01:10:00+01:00,0.0,0.0
8,damper_position_sensor,2023-11-27 01:20:00+01:00,0.0,0.0
9,damper_position_sensor,2023-11-27 01:30:00+01:00,0.0,0.0
10,damper_position_sensor,2023-11-27 01:40:00+01:00,0.0,0.0
11,damper_position_sensor,2023-11-27 01:50:00+01:00,0.0,0.0
12,damper_position_sensor,2023-11-27 02:00:00+01:00,0.0,0.0
13,damper_position_sensor,2023-11-27 02:10:00+01:00,0.0,0.0
14,damper_position_sensor,2023-11-27 02:20:00+01:00,0.0,0.0
15,damper_position_sensor,2023-11-27 02:30:00+01:00,0.0,0.0
16,damper_position_sensor,2023-11-27 02:40:00+01:00,0.0,0.0
17,damper_position_sensor,2023-11-27 02:50:00+01:00,0.0,0.0
18,damper_position_sensor,2023-11-27 03:00:00+01:00,0.0,0.0
19,damper_position_sensor,2023-11-27 03:10:00+01:00,0.0,0.0
20,damper_position_sensor,2023-11-27 03:20:00+01:00,0.0,0.0
21,damper_position_sensor,2023-11-27 03:30:00+01:00,0.0,0.0
22,damper_position_sensor,2023-11-27 03:40:00+01:00,0.0,0.0
23,damper_position_sensor,2023-11-27 03:50:00+01:00,0.0,0.0
24,damper_position_sensor,2023-11-27 04:00:00+01:00,0.0,0.0
25,damper_position_sensor,2023-11-27 04:10:00+01:00,0.0,0.0
26,damper_position_sensor,2023-11-27 04:20:00+01:00,0.0,0.0
27,damper_position_sensor,2023-11-27 04:30:00+01:00,0.0,0.0
28,damper_position_sensor,2023-11-27 04:40:00+01:00,0.0,0.0
29,damper_position_sensor,2023-11-27 04:50:00+01:00,0.0,0.0
30,damper_position_sensor,2023-11-27 05:00:00+01:00,0.0,0.0
31,damper_position_sensor,2023-11-27 05:10:00+01:00,0.0,0.0
32,damper_position_sensor,2023-11-27 05:20:00+01:00,0.0,0.0
33,damper_position_sensor,2023-11-27 05:30:00+01:00,0.0,0.0
34,damper_position_sensor,2023-11-27 05:40:00+01:00,0.0,0.0
35,damper_position_sensor,2023-11-27 05:50:00+01:00,0.0,0.0
36,damper_position_sensor,2023-11-27 06:00:00+01:00,0.0,0.0
37,damper_position_sensor,2023-11-27 06:10:00+01:00,0.0,0.0
38,damper_position_sensor,2023-11-27 06:20:00+01:00,0.0,0.0
39,damper_position_sensor,2023-11-27 06:30:00+01:00,0.0,0.0
40,damper_position_sensor,2023-11-27 06:40:00+01:00,0.0,0.0
41,damper_position_sensor,2023-11-27 06:50:00+01:00,0.0,0.0
42,damper_position_sensor,2023-11-27 07:00:00+01:00,0.0,0.0
43,damper_position_sensor,2023-11-27 07:10:00+01:00,0.0,0.0
44,damper_position_sensor,2023-11-27 07:20:00+01:00,0.0,0.0
45,damper_position_sensor,2023-11-27 07:30:00+01:00,0.0,0.0
46,damper_position_sensor,2023-11-27 07:40:00+01:00,0.0,0.0
47,damper_position_sensor,2023-11-27 07:50:00+01:00,0.0,0.0
