time,value
2023-12-02 00:00:00+01:00,0.9999719152493427
2023-12-02 00:20:00+01:00,0.9999939309807538
2023-12-02 00:40:00+01:00,0.999999731730817
2023-12-02 01:00:00+01:00,0.9999997328423823
2023-12-02 01:20:00+01:00,0.9999941272844329
2023-12-02 01:40:00+01:00,0.9999983976478711
2023-12-02 02:00:00+01:00,1.0000000000000004
2023-12-02 02:20:00+01:00,1.0000000000000004
2023-12-02 02:40:00+01:00,1.0000000000000004
2023-12-02 03:00:00+01:00,0.9999999999999999
2023-12-02 03:20:00+01:00,1.0000000000000004
2023-12-02 03:40:00+01:00,1.0000000000000004
2023-12-02 04:00:00+01:00,1.0000000000000004
2023-12-02 04:20:00+01:00,1.0000000000000004
2023-12-02 04:40:00+01:00,1.0000000000000004
2023-12-02 05:00:00+01:00,1.0000000000000004
2023-12-02 05:20:00+01:00,1.0000000000000004
2023-12-02 05:40:00+01:00,1.0000000000000004
2023-12-02 06:00:00+01:00,1.0000000000000004
2023-12-02 06:20:00+01:00,1.0000000000000004
2023-12-02 06:40:00+01:00,1.0000000000000004
2023-12-02 07:00:00+01:00,1.0000000000000004
2023-12-02 07:20:00+01:00,1.0000000000000004
2023-12-02 07:40:00+01:00,1.0000000000000004
2023-12-02 08:00:00+01:00,1.0000000000000004
2023-12-02 08:20:00+01:00,1.0000000000000004
2023-12-02 08:40:00+01:00,1.0000000000000004
2023-12-02 09:00:00+01:00,1.0000000000000004
2023-12-02 09:20:00+01:00,1.0000000000000004
2023-12-02 09:40:00+01:00,1.0000000000000004
2023-12-02 10:00:00+01:00,1.0000000000000004
2023-12-02 10:20:00+01:00,0.008422703217648179
2023-12-02 10:40:00+01:00,1.4843374938044683e-20
2023-12-02 11:00:00+01:00,3.3949088728165716e-17
2023-12-02 11:20:00+01:00,9.629212998882405e-19
2023-12-02 11:40:00+01:00,9.711699457423598e-17
2023-12-02 12:00:00+01:00,1.8731221937037587e-17
2023-12-02 12:20:00+01:00,2.258712488720878e-17
2023-12-02 12:40:00+01:00,1.7070714825344143e-17
2023-12-02 13:00:00+01:00,1.5246221579704505e-19
2023-12-02 13:20:00+01:00,3.2210509739778544e-19
2023-12-02 13:40:00+01:00,2.508162214890435e-19
2023-12-02 14:00:00+01:00,3.9230358934608226e-20
2023-12-02 14:20:00+01:00,6.234349359082276e-19
2023-12-02 14:40:00+01:00,4.3012010993909536e-17
2023-12-02 15:00:00+01:00,5.3612904277419944e-20
2023-12-02 15:20:00+01:00,6.588438982320976e-20
2023-12-02 15:40:00+01:00,2.150726721554142e-19
2023-12-02 16:00:00+01:00,3.0768785133810853e-19
2023-12-02 16:20:00+01:00,3.094086317565809e-18
2023-12-02 16:40:00+01:00,3.7977608951814004e-19
2023-12-02 17:00:00+01:00,1.6512865913895036e-17
2023-12-02 17:20:00+01:00,4.093578642895645e-19
2023-12-02 17:40:00+01:00,3.1728909077247187e-17
2023-12-02 18:00:00+01:00,2.1147855460619186e-19
2023-12-02 18:20:00+01:00,9.900861047852338e-18
2023-12-02 18:40:00+01:00,5.366990992016487e-17
2023-12-02 19:00:00+01:00,2.2888284827517167e-17
2023-12-02 19:20:00+01:00,1.5196315584203963e-17
2023-12-02 19:40:00+01:00,3.3877147954841215e-19
2023-12-02 20:00:00+01:00,8.698236259270787e-18
2023-12-02 20:20:00+01:00,1.2308225378240188e-17
2023-12-02 20:40:00+01:00,3.345409815899964e-19
2023-12-02 21:00:00+01:00,1.565043991386545e-17
2023-12-02 21:20:00+01:00,2.9889012597026597e-17
2023-12-02 21:40:00+01:00,1.3530119522334095e-17
2023-12-02 22:00:00+01:00,2.6620052990313165e-16
2023-12-02 22:20:00+01:00,8.188648629176474e-18
2023-12-02 22:40:00+01:00,2.277236731265509e-17
2023-12-02 23:00:00+01:00,3.2476456226305906e-19
2023-12-02 23:20:00+01:00,8.331186517396693e-19
2023-12-02 23:40:00+01:00,4.4067329367072867e-20
2023-12-03 00:00:00+01:00,3.001824166812425e-19
2023-12-03 00:20:00+01:00,5.933436616784578e-19
2023-12-03 00:40:00+01:00,2.4372180725242864e-19
