time,value
2023-12-02 00:00:00+01:00,0.999968173833808
2023-12-02 00:20:00+01:00,0.9999999998148156
2023-12-02 00:40:00+01:00,0.9999724101049476
2023-12-02 01:00:00+01:00,0.9999724260043429
2023-12-02 01:20:00+01:00,0.9999827414113109
2023-12-02 01:40:00+01:00,0.9999998294480654
2023-12-02 02:00:00+01:00,0.9999998420445245
2023-12-02 02:20:00+01:00,0.99999808989741
2023-12-02 02:40:00+01:00,0.9999999996336967
2023-12-02 03:00:00+01:00,0.9999999999999892
2023-12-02 03:20:00+01:00,0.9999999999999997
2023-12-02 03:40:00+01:00,0.999999999999991
2023-12-02 04:00:00+01:00,0.9999999999999994
2023-12-02 04:20:00+01:00,0.9999999999999967
2023-12-02 04:40:00+01:00,0.999999999999995
2023-12-02 05:00:00+01:00,0.9999999999999954
2023-12-02 05:20:00+01:00,0.9999999999999976
2023-12-02 05:40:00+01:00,0.9999999999999939
2023-12-02 06:00:00+01:00,0.9999999999999937
2023-12-02 06:20:00+01:00,0.9999999999999902
2023-12-02 06:40:00+01:00,0.9999999999999956
2023-12-02 07:00:00+01:00,0.9999999999999996
2023-12-02 07:20:00+01:00,0.999999999999996
2023-12-02 07:40:00+01:00,0.9999999999999984
2023-12-02 08:00:00+01:00,0.9999999999999997
2023-12-02 08:20:00+01:00,0.9999999999999997
2023-12-02 08:40:00+01:00,0.9999999999999922
2023-12-02 09:00:00+01:00,0.9999999999999987
2023-12-02 09:20:00+01:00,0.9999999999999997
2023-12-02 09:40:00+01:00,0.9999999999999952
2023-12-02 10:00:00+01:00,0.9999999999999992
2023-12-02 10:20:00+01:00,0.9999999999999987
2023-12-02 10:40:00+01:00,0.9999999999999923
2023-12-02 11:00:00+01:00,0.9999999999999978
2023-12-02 11:20:00+01:00,0.9999999999999988
2023-12-02 11:40:00+01:00,0.9999999999999976
2023-12-02 12:00:00+01:00,0.9999999999999962
2023-12-02 12:20:00+01:00,1.0
2023-12-02 12:40:00+01:00,0.9999999999999998
2023-12-02 13:00:00+01:00,0.9999999999999994
2023-12-02 13:20:00+01:00,0.9999999999999988
2023-12-02 13:40:00+01:00,1.0
2023-12-02 14:00:00+01:00,1.0
2023-12-02 14:20:00+01:00,0.9999999999999996
2023-12-02 14:40:00+01:00,0.9999999999999972
2023-12-02 15:00:00+01:00,0.9999999999999905
2023-12-02 15:20:00+01:00,0.9999999999999996
2023-12-02 15:40:00+01:00,1.0
2023-12-02 16:00:00+01:00,0.9999999999999916
2023-12-02 16:20:00+01:00,0.9999999999999959
2023-12-02 16:40:00+01:00,0.9999999999999419
2023-12-02 17:00:00+01:00,0.9999999999999418
2023-12-02 17:20:00+01:00,0.9999999999999492
2023-12-02 17:40:00+01:00,0.9999999999999526
2023-12-02 18:00:00+01:00,0.9999999999999534
2023-12-02 18:20:00+01:00,0.9999999999999581
2023-12-02 18:40:00+01:00,0.9999999999999569
2023-12-02 19:00:00+01:00,0.9999999999999591
2023-12-02 19:20:00+01:00,0.9999999999999577
2023-12-02 19:40:00+01:00,0.9999999999999606
2023-12-02 20:00:00+01:00,0.9999999999999608
2023-12-02 20:20:00+01:00,0.9999999999999617
2023-12-02 20:40:00+01:00,0.9999999999999604
2023-12-02 21:00:00+01:00,0.9999999999999626
2023-12-02 21:20:00+01:00,0.9999999999999614
2023-12-02 21:40:00+01:00,0.9999999999999633
2023-12-02 22:00:00+01:00,0.9999999999999638
2023-12-02 22:20:00+01:00,0.999999999999964
2023-12-02 22:40:00+01:00,0.9999999999999647
2023-12-02 23:00:00+01:00,0.9999999999999649
2023-12-02 23:20:00+01:00,0.9999999999999657
2023-12-02 23:40:00+01:00,0.9999999999999656
2023-12-03 00:00:00+01:00,0.9999999999999664
2023-12-03 00:20:00+01:00,0.9999999999999654
2023-12-03 00:40:00+01:00,0.9999999999999662
2023-12-03 01:00:00+01:00,0.9999999999999678
2023-12-03 01:20:00+01:00,0.9999999999999671
2023-12-03 01:40:00+01:00,0.9999999999999687
2023-12-03 02:00:00+01:00,0.9999999999999692
2023-12-03 02:20:00+01:00,0.9999999999999686
2023-12-03 02:40:00+01:00,0.9999999999999699
2023-12-03 03:00:00+01:00,0.9999999999999682
2023-12-03 03:20:00+01:00,0.9999999999999724
2023-12-03 03:40:00+01:00,0.999999999999973
2023-12-03 04:00:00+01:00,0.9999999999999728
2023-12-03 04:20:00+01:00,0.9999999999999746
2023-12-03 04:40:00+01:00,0.9999999999999742
2023-12-03 05:00:00+01:00,0.9999999999999756
2023-12-03 05:20:00+01:00,0.9999999999999755
2023-12-03 05:40:00+01:00,0.9999999999999781
2023-12-03 06:00:00+01:00,0.9999999999999788
2023-12-03 06:20:00+01:00,0.9999999999999795
2023-12-03 06:40:00+01:00,0.99999999999998
2023-12-03 07:00:00+01:00,0.9999999999999792
2023-12-03 07:20:00+01:00,0.9999999999999811
2023-12-03 07:40:00+01:00,0.999999999999982
2023-12-03 08:00:00+01:00,0.9999999999999811
2023-12-03 08:20:00+01:00,0.9999999999999836
2023-12-03 08:40:00+01:00,0.9999999999999842
2023-12-03 09:00:00+01:00,0.9999999999999851
2023-12-03 09:20:00+01:00,0.9999999999999845
2023-12-03 09:40:00+01:00,0.9999999999999868
2023-12-03 10:00:00+01:00,0.9999999999999873
2023-12-03 10:20:00+01:00,0.9999999999999871
2023-12-03 10:40:00+01:00,0.9999999999999891
2023-12-03 11:00:00+01:00,0.9999999999999897
2023-12-03 11:20:00+01:00,0.9999999999999908
2023-12-03 11:40:00+01:00,0.9999999999999911
2023-12-03 12:00:00+01:00,0.9999999999999922
